	label	title	auth	year	freq	htid	file	path	words	read	pre	verb	nounp
1255	ed	Science of education.	Boone, Richard G. 1849-1923.	1904.0	0.112338326	uc2.ark:/13960/t4zg6jw2x	uc2.ark+=13960=t4zg6jw2x	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/4z/g6/jw/2x/ark+=13960=t4zg6jw2x/uc2.ark+=13960=t4zg6jw2x.basic.json.bz2	49600.0	11.958400036765752	0.4541269841269841	0.14112903225806453	0.011512096774193549
1256	p	Historical philosophy in France and French Belgium and Switzerland, by Robert Flint.	Flint, Robert, 1838-1910.	1894.0	0.112307373	loc.ark:/13960/t3223dq7t	loc.ark+=13960=t3223dq7t	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/32/23/dq/7t/ark+=13960=t3223dq7t/loc.ark+=13960=t3223dq7t.basic.json.bz2	143010.0	16.92704008909619	0.47137828116629676	0.133368295923362	0.019823788546255508
1257	p	The pathway to reality : being the Gifford lectures delivered in the University of St. Andrews, 1902-1904 / by Richard Burdon Haldane.	Haldane, R. B. Haldane Viscount, 1856-1928.	1903.0	0.112291407	uc2.ark:/13960/t2c827d9w	uc2.ark+=13960=t2c827d9w	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/2c/82/7d/9w/ark+=13960=t2c827d9w/uc2.ark+=13960=t2c827d9w.basic.json.bz2	34829.0	10.561626306915134	0.3968671933022753	0.11309540899824859	0.0246633552499354
1258	p	An enquiry concerning the principles of natural knowledge / by A.N. Whitehead.	Whitehead, Alfred North, 1861-1947.	1919.0	0.112283589	uc2.ark:/13960/t4sj1c97w	uc2.ark+=13960=t4sj1c97w	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/4s/j1/c9/7w/ark+=13960=t4sj1c97w/uc2.ark+=13960=t4sj1c97w.basic.json.bz2	147714.0	16.114978053597998	0.3370540230660282	0.12030003926506627	0.014561923717453998
1259	sci	The foundations of normal and abnormal psychology. by Boris Sidis.	Sidis, Boris, 1867-1923.	1914.0	0.112276926	uc2.ark:/13960/t0js9kr3f	uc2.ark+=13960=t0js9kr3f	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/0j/s9/kr/3f/ark+=13960=t0js9kr3f/uc2.ark+=13960=t0js9kr3f.basic.json.bz2	38758.0	10.416779455593247	0.5350476702027662	0.14569895247432788	0.025904329428763095
1260	soc	Our human rights according to the laws of nature; progressive theories on law and government, by Fred U. Weiss...	Weiss, Frederick U.	1919.0	0.112265282	uc2.ark:/13960/t0ft8h91v	uc2.ark+=13960=t0ft8h91v	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/0f/t8/h9/1v/ark+=13960=t0ft8h91v/uc2.ark+=13960=t0ft8h91v.basic.json.bz2	131766.0	11.769546744972562	0.4462479927086498	0.10591503119165793	0.06176100056160163
1261	soc	Liberalism.	Hobhouse, L. T. 1864-1929.	1919.0	0.11225463599999999	uc2.ark:/13960/t2k64f913	uc2.ark+=13960=t2k64f913	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/2k/64/f9/13/ark+=13960=t2k64f913/uc2.ark+=13960=t2k64f913.basic.json.bz2	129427.0	9.019147990817622	0.47428582632394173	0.13450052925587397	0.02698046002766038
1262	?	Relativity for all, by Herbert Dingle ... with two diagrams.	Dingle, Herbert, 1890-	1922.0	0.112251596	uc2.ark:/13960/t24b2zb6r	uc2.ark+=13960=t24b2zb6r	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/24/b2/zb/6r/ark+=13960=t24b2zb6r/uc2.ark+=13960=t24b2zb6r.basic.json.bz2	155298.0	16.72315976982343	0.40171505136221525	0.11210704580870327	0.024823243055287256
1263	x	Preparedness for national defense. An address delivered before the sixteenth annual meeting of the National civic federation on January 18, 1916, at Washington, D.C., together with a letter written on the same subject to the National security league, dated January 19, 1916;	Gompers, Samuel, 1850- [from old catalog]	1916.0	0.112221864	loc.ark:/13960/t21c2gg5p	loc.ark+=13960=t21c2gg5p	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/21/c2/gg/5p/ark+=13960=t21c2gg5p/loc.ark+=13960=t21c2gg5p.basic.json.bz2	74678.0	12.964724471230372	0.43191174578669755	0.1409384289884571	0.014462090575537642
1264	p	Riddles of the Sphinx : a study in the philosophy of evolution / by a troglodyte.	Schiller, F. C. S. (Ferdinand Canning Scott), 1864-1937.	1891.0	0.11221849099999999	uc2.ark:/13960/t56d5qs9d	uc2.ark+=13960=t56d5qs9d	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/56/d5/qs/9d/ark+=13960=t56d5qs9d/uc2.ark+=13960=t56d5qs9d.basic.json.bz2	78466.0	12.532407821960117	0.4524830970930432	0.1439859302118115	0.020365508627940763
1265	ed	The problem of vocational education, by David Snedden.	Snedden, David, 1868-1951.	1910.0	0.112217145	uc2.ark:/13960/t0ft8hs33	uc2.ark+=13960=t0ft8hs33	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/0f/t8/hs/33/ark+=13960=t0ft8hs33/uc2.ark+=13960=t0ft8hs33.basic.json.bz2	276341.0	10.462852657522312	0.444804146902049	0.10019866758823338	0.04711931997061601
1266	p	Some suggestions in ethics, by Bernard Bosanquet.	Bosanquet, Bernard, 1848-1923.	1918.0	0.112214089	uc2.ark:/13960/t9959fh9n	uc2.ark+=13960=t9959fh9n	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/99/59/fh/9n/ark+=13960=t9959fh9n/uc2.ark+=13960=t9959fh9n.basic.json.bz2	6873.0	8.043756980447224	0.4821020563594821	0.11916193801833261	0.020224065182598575
1267	p	An examination of the utilitarian philosophy. Edited by Joseph Bickersteth Mayor.	Grote, John, 1813-1866.; Mayor, Joseph B. 1828-1916.	1870.0	0.11220566300000001	uc2.ark:/13960/t5cc0x100	uc2.ark+=13960=t5cc0x100	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/5c/c0/x1/00/ark+=13960=t5cc0x100/uc2.ark+=13960=t5cc0x100.basic.json.bz2	119450.0	14.258998450149093	0.39643759254420347	0.11949769778149853	0.028748430305567185
1268	ed	Handbook of practice for teachers; practical directions for management and instruction, by Charles A. McMurray ...	McMurray, Charles Alexander, 1857-	1914.0	0.112203369	uc2.ark:/13960/t6639q93x	uc2.ark+=13960=t6639q93x	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/66/39/q9/3x/ark+=13960=t6639q93x/uc2.ark+=13960=t6639q93x.basic.json.bz2	83854.0	14.164233935255758	0.38130654381972584	0.12249862856870275	0.010661387649963031
1269	x	Risk, uncertainty and profit / by Frank H. Knight.	Knight, Frank H. 1885-1972.	1921.0	0.11219782800000001	uc2.ark:/13960/t6c24wq3p	uc2.ark+=13960=t6c24wq3p	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/6c/24/wq/3p/ark+=13960=t6c24wq3p/uc2.ark+=13960=t6c24wq3p.basic.json.bz2	56831.0	15.837514633967888	0.3864912032451299	0.1085499111400468	0.054354137706533405
1270	theo	Can I believe in God the Father? Lectures delivered at the Summer school of theology of Harvard university, 1899, by William Newton Clarke.	Clarke, William Newton, 1841-1912.	1899.0	0.11218743	yale.39002085400324	yale.39002085400324	basic/yale/pairtree_root/39/00/20/85/40/03/24/39002085400324/yale.39002085400324.basic.json.bz2	153323.0	14.649844291304586	0.3776140339562406	0.12728031671699613	0.009320193317375736
1271	theo	The Bible doctrine of man; or, The anthropology and psychology of Scripture, by John Laidlaw ...	Laidlaw, John, 1832-1906.	1895.0	0.11218372900000001	uc2.ark:/13960/t2v40ng51	uc2.ark+=13960=t2v40ng51	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/2v/40/ng/51/ark+=13960=t2v40ng51/uc2.ark+=13960=t2v40ng51.basic.json.bz2	150301.0	11.592309795323068	0.3762687052700065	0.12490934857386178	0.0065535159446710265
1272	p	Practical methodology,	Neet, George Wallace. [from old catalog]	1911.0	0.11215806	loc.ark:/13960/t6rx9x081	loc.ark+=13960=t6rx9x081	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/6r/x9/x0/81/ark+=13960=t6rx9x081/loc.ark+=13960=t6rx9x081.basic.json.bz2	63111.0	11.70942071203504	0.3774019650465177	0.11951957661897292	0.023498280806832406
1273	p	Kant's Kritik of judgment;	Kant, Immanuel, 1724-1804.; Bernard, J. H. 1860-1927.	1892.0	0.112156724	uiuo.ark:/13960/t52f7pj49	uiuo.ark+=13960=t52f7pj49	basic/uiuo/pairtree_root/ar/k+/=1/39/60/=t/52/f7/pj/49/ark+=13960=t52f7pj49/uiuo.ark+=13960=t52f7pj49.basic.json.bz2	195132.0	14.253054967031364	0.37430291596149046	0.11627513683045324	0.025741549310210523
1274	theo	Scientific Christianity; a study in the biology of character, by Gerald Leighton ...	Leighton, Gerald.	1916.0	0.11214953300000001	uc2.ark:/13960/t5q81671x	uc2.ark+=13960=t5q81671x	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/5q/81/67/1x/ark+=13960=t5q81671x/uc2.ark+=13960=t5q81671x.basic.json.bz2	205134.0	12.401072935197252	0.4862018288700196	0.11501750075560366	0.039193892772529174
1275	p	Bergson and the modern spirit : an essay in constructive thought / by George Rowland Dodson.	Dodson, George Rowland, 1865-	1913.0	0.11214927400000001	uc2.ark:/13960/t2x34xn7b	uc2.ark+=13960=t2x34xn7b	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/2x/34/xn/7b/ark+=13960=t2x34xn7b/uc2.ark+=13960=t2x34xn7b.basic.json.bz2	132871.0	12.62408336247995	0.4149455501314307	0.1456977067983232	0.01201917649449466
1276	theo	Systematic theology.	Miley, John.	1894.0	0.112115127	yale.39002088676417	yale.39002088676417	basic/yale/pairtree_root/39/00/20/88/67/64/17/39002088676417/yale.39002088676417.basic.json.bz2	74773.0	12.931720261848458	0.43240636553608747	0.14126756984473005	0.01418961389806481
1277	theo	God in reason and intuition : a philosophical poem / by James S. Laidlaw.	Laidlaw, James S.	1883.0	0.112100231	loc.ark:/13960/t3126bv3p	loc.ark+=13960=t3126bv3p	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/31/26/bv/3p/ark+=13960=t3126bv3p/loc.ark+=13960=t3126bv3p.basic.json.bz2	41547.0	14.605485612594368	0.39291398927076576	0.1199364575059571	0.019568199870026715
1278	soc	Social purpose : a contribution to a philosophy of civic society / by H.J.W. Hetherington, J.H. Muirhead.	Hetherington, Hector James Wright, Sir, 1888-; Muirhead, John H. 1855-1940.	1918.0	0.112093167	uc2.ark:/13960/t1qf8mf68	uc2.ark+=13960=t1qf8mf68	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/1q/f8/mf/68/ark+=13960=t1qf8mf68/uc2.ark+=13960=t1qf8mf68.basic.json.bz2	51285.0	15.204289113920815	0.45395265321551764	0.1234863995320269	0.019908355269572
1279	p	Humanity and its problems, by Alfred Hook.	Hook, Alfred.	1908.0	0.112088583	uc2.ark:/13960/t5fb53r4k	uc2.ark+=13960=t5fb53r4k	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/5f/b5/3r/4k/ark+=13960=t5fb53r4k/uc2.ark+=13960=t5fb53r4k.basic.json.bz2	58623.0	12.77538280330393	0.5337213882445622	0.14124149224707025	0.014755300820497074
1280	p	Friedrich Eduard Beneke, the man and his philosophy;	Brandt, Francis Burke.	1895.0	0.112083722	uc2.ark:/13960/t6nz86k9g	uc2.ark+=13960=t6nz86k9g	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/6n/z8/6k/9g/ark+=13960=t6nz86k9g/uc2.ark+=13960=t6nz86k9g.basic.json.bz2	49975.0	6.811239469314273	0.6466305452082628	0.13164582291145574	0.029334667333666832
1281	theo	Psychology and preaching,	Gardner, Charles Spurgeon, 1859-	1918.0	0.11208142199999999	uc2.ark:/13960/t3222v18b	uc2.ark+=13960=t3222v18b	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/32/22/v1/8b/ark+=13960=t3222v18b/uc2.ark+=13960=t3222v18b.basic.json.bz2	153285.0	14.683993923600713	0.37772725073774854	0.1274553935479662	0.00891150471344228
1282	soc	Another view of industrialism / by William Mitchell Bowack.	Bowack, William Mitchell.	1903.0	0.112078149	uc2.ark:/13960/t1pg1kq3c	uc2.ark+=13960=t1pg1kq3c	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/1p/g1/kq/3c/ark+=13960=t1pg1kq3c/uc2.ark+=13960=t1pg1kq3c.basic.json.bz2	49392.0	12.803873752129942	0.38820278576664974	0.11092889536767088	0.062398769031422094
1283	p	The creative will; studies in the philosophy and the syntax of Ã_sthetics, by Willard Huntington Wright.	Van Dine, S. S.	1916.0	0.112077212	uc2.ark:/13960/t4gm88v00	uc2.ark+=13960=t4gm88v00	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/4g/m8/8v/00/ark+=13960=t4gm88v00/uc2.ark+=13960=t4gm88v00.basic.json.bz2	51251.0	15.19663243518323	0.4543477232966098	0.12360734424694152	0.01949230258921777
1284	p	The theory of practice, an ethical enquiry, in two books, by Shadworth H. Hodgson.	Hodgson, Shadworth Hollway, 1832-1912.	1870.0	0.11207254300000001	uc2.ark:/13960/t4th8vw9w	uc2.ark+=13960=t4th8vw9w	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/4t/h8/vw/9w/ark+=13960=t4th8vw9w/uc2.ark+=13960=t4th8vw9w.basic.json.bz2	65084.0	14.017617027146112	0.3994292192814418	0.1341497142154754	0.030929260647778255
1285	theo	The drama of the spiritual life; a study of religious experience and ideals, by Annie Lyman Sears ...	Sears, Annie Lyman.	1915.0	0.112070147	uc2.ark:/13960/t3st7gw9g	uc2.ark+=13960=t3st7gw9g	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/3s/t7/gw/9g/ark+=13960=t3st7gw9g/uc2.ark+=13960=t3st7gw9g.basic.json.bz2	2188.0	16.10495249354175	0.3897550111358575	0.15493601462522852	0.02056672760511883
1286	p	Truth and error;	Powell, John Wesley, 1834-1902.	1898.0	0.112069106	uc2.ark:/13960/t80k28r75	uc2.ark+=13960=t80k28r75	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/80/k2/8r/75/ark+=13960=t80k28r75/uc2.ark+=13960=t80k28r75.basic.json.bz2	325312.0	15.474794001610839	0.3723893153414085	0.11910104760967932	0.0448492524099941
1287	theo	Scientific Christianity; a study in the biology of character, by Gerald Leighton.	Leighton, Gerald Rowley, 1868-	1910.0	0.112044053	uc2.ark:/13960/t85h7g836	uc2.ark+=13960=t85h7g836	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/85/h7/g8/36/ark+=13960=t85h7g836/uc2.ark+=13960=t85h7g836.basic.json.bz2	84083.0	12.610972064869738	0.4546895640686922	0.1271243889965867	0.01301095346265
1288	?	Correlation of studies, report of sub-committee of the Committee of fifteen;	National education association of the United States. [from old catalog]; Harris, William Torrey, 1835-1909. [from old catalog]; Brown, George Pliny, 1836-1910. [from old catalog]	1895.0	0.11203523800000001	loc.ark:/13960/t4sj1z02g	loc.ark+=13960=t4sj1z02g	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/4s/j1/z0/2g/ark+=13960=t4sj1z02g/loc.ark+=13960=t4sj1z02g.basic.json.bz2	100582.0	13.533402831123784	0.39288226192150794	0.11152094808216181	0.04577359766160943
1289	theo	Christianity and the new idealism, a study in the religious philosophy of to-day, by Rudolf Eucken ... Tr. by Lucy Judge Gibson ... and W. R. Boyce Gibson ...	Eucken, Rudolf, 1846-1926; Gibson, Lucy Judge (Peacock) Mrs.; Gibson, William Ralph Boyce, 1869-1935,	1913.0	0.112028695	uc2.ark:/13960/t9b56g29d	uc2.ark+=13960=t9b56g29d	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/9b/56/g2/9d/ark+=13960=t9b56g29d/uc2.ark+=13960=t9b56g29d.basic.json.bz2	3460.0	20.504420521997556	0.36034732272069464	0.11213872832369942	0.03121387283236994
1290	ed	Means and ends of education, by J. L. Spalding.	Spalding, John Lancaster, 1840-1916.	1901.0	0.11202836699999999	uc2.ark:/13960/t9086fj96	uc2.ark+=13960=t9086fj96	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/90/86/fj/96/ark+=13960=t9086fj96/uc2.ark+=13960=t9086fj96.basic.json.bz2	154341.0	10.943008428004784	0.48364256633892794	0.13378169119028643	0.01591929558574844
1291	x	The supremacy of life, a poem, by W. S. Harrison.	Harrison, William Samuel, 1834-1917.	1917.0	0.11202778	loc.ark:/13960/t9k36fb6m	loc.ark+=13960=t9k36fb6m	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/9k/36/fb/6m/ark+=13960=t9k36fb6m/loc.ark+=13960=t9k36fb6m.basic.json.bz2	36971.0	16.164869665390956	0.41456796994573536	0.1209326228665711	0.054042357523464334
1292	theo	Psychology and preaching,	Gardner, Charles Spurgeon, 1859-	1918.0	0.112020593	uc2.ark:/13960/t4zg6jb75	uc2.ark+=13960=t4zg6jb75	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/4z/g6/jb/75/ark+=13960=t4zg6jb75/uc2.ark+=13960=t4zg6jb75.basic.json.bz2	5402.0	13.518779542544728	0.36455059710873666	0.02165864494631618	0.02850796001480933
1293	sci	The composition of matter and the evolution of mind; immortality a scientific certainty, by Duncan Taylor.	Taylor, Duncan.	1912.0	0.111995706	uc2.ark:/13960/t1td9wn9p	uc2.ark+=13960=t1td9wn9p	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/1t/d9/wn/9p/ark+=13960=t1td9wn9p/uc2.ark+=13960=t1td9wn9p.basic.json.bz2	70078.0	13.010801052370905	0.40587389031194077	0.11758326436256743	0.042110220040526274
1294	theo	Christianity and the new idealism, a study in the religious philosophy of to-day; by Rudolf Eucken ... Tr. from the 3d German ed., by Lucy Judge Gibson ... and W. R. Boyce Gibson ...	Eucken, Rudolf, 1846-1926; Gibson, Lucy Judge,; Gibson, William Ralph Boyce, 1869-1935,	1909.0	0.111982971	uc2.ark:/13960/t2b85606g	uc2.ark+=13960=t2b85606g	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/2b/85/60/6g/ark+=13960=t2b85606g/uc2.ark+=13960=t2b85606g.basic.json.bz2	76306.0	13.719377299629524	0.46661566281819444	0.1316279191675622	0.0360784210940162
1295	soc	An introduction to sociology / by Arthur M. Lewis.	Lewis, Arthur M. 1873-	1919.0	0.11197122400000001	uc2.ark:/13960/t4nk38s9r	uc2.ark+=13960=t4nk38s9r	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/4n/k3/8s/9r/ark+=13960=t4nk38s9r/uc2.ark+=13960=t4nk38s9r.basic.json.bz2	151285.0	13.04228666047226	0.3624820838786066	0.11734144164986615	0.018891496182701525
1296	x	Economics for employees; a statement of the problem,	American management association. [from old catalog]	1922.0	0.11196172300000001	loc.ark:/13960/t97660f13	loc.ark+=13960=t97660f13	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/97/66/0f/13/ark+=13960=t97660f13/loc.ark+=13960=t97660f13.basic.json.bz2	21235.0	15.101415858682433	0.36950082281952823	0.14240640452083825	0.01177301624676242
1297	p	Historical philosophy in France and French Belgium and Switzerland.	Flint, Robert, 1838-1910.	1893.0	0.111948915	uc2.ark:/13960/t9959h36n	uc2.ark+=13960=t9959h36n	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/99/59/h3/6n/ark+=13960=t9959h36n/uc2.ark+=13960=t9959h36n.basic.json.bz2	9422.0	9.633057056847637	0.5264281900694073	0.14943748673317767	0.025790702610910633
1298	theo	The sources of religious insight;	Royce, Josiah, 1855-1916.	1912.0	0.11194706300000001	uc2.ark:/13960/t3qv3kr2r	uc2.ark+=13960=t3qv3kr2r	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/3q/v3/kr/2r/ark+=13960=t3qv3kr2r/uc2.ark+=13960=t3qv3kr2r.basic.json.bz2	127972.0	13.21913263102767	0.36677490686694425	0.12095614665708124	0.028443722064201545
1299	soc	A critique of economics : doctrinal and methodological.	Boucke, O. Fred 1881-1935.	1922.0	0.111935774	uc2.ark:/13960/t8x924n3v	uc2.ark+=13960=t8x924n3v	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/8x/92/4n/3v/ark+=13960=t8x924n3v/uc2.ark+=13960=t8x924n3v.basic.json.bz2	9166.0	8.572431066523876	0.598452508004269	0.1288457342352171	0.048985380754963996
1300	soc	Our national development; an address delivered before the alumni of the University of Pennsylvania, at their annual reunion, June seventeenth, 1902,	Hill, David Jayne, 1850-1932.	1902.0	0.111909972	loc.ark:/13960/t01z4ks70	loc.ark+=13960=t01z4ks70	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/01/z4/ks/70/ark+=13960=t01z4ks70/loc.ark+=13960=t01z4ks70.basic.json.bz2	6198.0	15.967836568732313	0.41003316749585406	0.14488544691836075	0.01565020974507906
1301	theo	The religious aspect of philosophy; a critique of the bases of conduct and of faith,	Royce, Josiah, 1855-1916.	1885.0	0.11190324900000001	uc2.ark:/13960/t3kw5bg43	uc2.ark+=13960=t3kw5bg43	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/3k/w5/bg/43/ark+=13960=t3kw5bg43/uc2.ark+=13960=t3kw5bg43.basic.json.bz2	17179.0	16.26085741727814	0.4309003888722704	0.12270795738983643	0.04825659235112637
1302	theo	The influence of Christianity upon social and political ideas / By A. J. Carlyle.	Carlyle, A. J. 1861-1943.	1911.0	0.11188504199999999	uc2.ark:/13960/t2d79834g	uc2.ark+=13960=t2d79834g	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/2d/79/83/4g/ark+=13960=t2d79834g/uc2.ark+=13960=t2d79834g.basic.json.bz2	101483.0	12.365460800600186	0.3993271285086319	0.12669116994964674	0.019688026566025838
1303	x	The Wilson original lace book; with half-tone illustrations, complete instructions for the reproduction of each design.	Wilson, Ray Leech. [from old catalog]	1914.0	0.111864407	loc.ark:/13960/t3vt24d7t	loc.ark+=13960=t3vt24d7t	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/3v/t2/4d/7t/ark+=13960=t3vt24d7t/loc.ark+=13960=t3vt24d7t.basic.json.bz2	8809.0	12.085876515046966	0.40819259791591805	0.11215802020660688	0.04960835509138381
1304	ed	Sex-education; a series of lectures concerning knowledge of sex in its relation to human life, by Maurice A. Bigelow ...	Bigelow, Maurice Alpheus, 1872-	1921.0	0.11185706699999999	uc2.ark:/13960/t2z31qw8n	uc2.ark+=13960=t2z31qw8n	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/2z/31/qw/8n/ark+=13960=t2z31qw8n/uc2.ark+=13960=t2z31qw8n.basic.json.bz2	50780.0	12.949433213073132	0.47336535312738787	0.13245372193777077	0.026368649074438755
1305	theo	Views in theology. ... Published by request of the synod of Cincinnati.	Beecher, Lyman, 1775-1863.	1836.0	0.111843264	nnc2.ark:/13960/t2s46s69p	nnc2.ark+=13960=t2s46s69p	basic/nnc2/pairtree_root/ar/k+/=1/39/60/=t/2s/46/s6/9p/ark+=13960=t2s46s69p/nnc2.ark+=13960=t2s46s69p.basic.json.bz2	100995.0	12.461248344310047	0.39891918447555885	0.1277389969800485	0.018644487350858954
1306	?	Fundamental sources of efficiency, by Fletcher Durell ...	Durell, Fletcher, 1859-	1914.0	0.111841396	uc2.ark:/13960/t8df6nf43	uc2.ark+=13960=t8df6nf43	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/8d/f6/nf/43/ark+=13960=t8df6nf43/uc2.ark+=13960=t8df6nf43.basic.json.bz2	13048.0	14.861262135922335	0.43424962852897475	0.1510576333537707	0.011342734518700184
1307	?	Essays I-XXX / by Arthur Searle.	Searle, Arthur, 1837-1920.	1910.0	0.111829804	uc2.ark:/13960/t7zk58x4h	uc2.ark+=13960=t7zk58x4h	basic/uc2/pairtree_root/ar/k+/=1/39/60/=t/7z/k5/8x/4h/ark+=13960=t7zk58x4h/uc2.ark+=13960=t7zk58x4h.basic.json.bz2	110845.0	11.302308048459192	0.4228791178242135	0.13396183860345529	0.021886417971040642
